url;title;authors;abstract;subject
https://arxiv.org/abs/1702.06013;Nilpotent invariant motives I; Satoshi Mochizuki;  The purpose of this article is to clarify the question what makes motives $\mathbb{A}^1$-homotopy invariance. we give construction of the stable model category of nilpotent invariant motives $\mathcal{M}ot_{\operatorname{dg}}^{\operatorname{nilp}}$ and define the nilpotent invriant motives associated with schemes and relative exact categories. For a noetherian scheme $X$, there are two kind of motives associated with $X$ in the homotopy category $\operatorname{Ho}(\mathcal{M}ot^{\operatorname{nilp}}_{\operatorname{dg}})$, namely $M_{\operatorname{nilp}}(X)$ and $M_{\operatorname{nilp}}'(X)$. In general $M_{\operatorname{nilp}}(X)$ is not isomorphic to $M'_{\operatorname{nilp}}(X_{\operatorname{red}})$. But there exists a canonical isomorphism $M_{\operatorname{nilp}}'(X)\simeq M_{\operatorname{nilp}}'(X_{\operatorname{red}})$ and if $X$ is regular noetherian separated, $M(X)$ is canonically isomorphic to $M'(X)$. ;"Algebraic Geometry (math.AG); Commutative Algebra (math.AC); K-Theory and Homology (math.KT)"
https://arxiv.org/abs/1702.06096;Stable quotients and the holomorphic anomaly equation; Hyenho Lho,  Rahul Pandharipande;  We study the fundamental relationship between stable quotient invariants and the B-model for local CP2 in all genera. Our main result is a direct geometric proof of the holomorphic anomaly equation in the precise form predicted by B-model physics. The method yields new holomorphic anomaly equations for an infinite class of twisted theories on projective spaces. An example of such a twisted theory is the formal quintic defined by a hyperplane section of CP4 in all genera via the Euler class of a complex. The formal quintic theory is found to satisfy the holomorphic anomaly equations conjectured for the true quintic theory. Therefore, the formal quintic theory and the true quintic theory should be related by transformations which respect the holomorphic anomaly equations. ;"Algebraic Geometry (math.AG); Mathematical Physics (math-ph)"
https://arxiv.org/abs/1702.06107;Moduli of weighted stable elliptic surfaces and invariance of log  plurigenera; Kenneth Ascher,  Dori Bejleri;  This is the third paper in a series of work on weighted stable elliptic surfaces - elliptic fibrations with section and marked fibers weighted between zero and one. Motivated by Hassett's weighted pointed stable curves, we use the log minimal model program to construct compact moduli spaces parameterizing these objects. Moreoever, we show that the domain of weights admits a wall and chamber structure, we describe the induced wall crossing morphisms on the moduli spaces as the weight vector varies, and describe the surfaces that appear on the boundary of the moduli space. The main technical result is a proof of invariance of log plurigenera for slc elliptic surface pairs with arbitrary weights. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.06169;Critical points of master functions and mKdV hierarchy of type  $A^{(2)}_{2n}$; Alexander Varchenko,  Tyler Woodruff;  We consider the population of critical points generated from the critical point of the master function with no variables, which is associated with the trivial representation of the twisted affine Lie algebra $A^{(2)}_{2n}$. The population is naturally partitioned into an infinite collection of complex cells $\mathbb{C}^m$, where $m$ are some positive integers. For each cell we define an injective rational map $\mathbb{C}^m \to M(A^{(2)}_{2n})$ of the cell to the space $M(A^{(2)}_{2n})$ of Miura opers of type $A^{(2)}_{2n}$. We show that the image of the map is invariant with respect to all mKdV flows on $M(A^{(2)}_{2n})$ and the image is point-wise fixed by all mKdV flows $\frac\partial{\partial t_r}$ with index $r$ greater than $4m$. ;"Algebraic Geometry (math.AG); Exactly Solvable and Integrable Systems (nlin.SI)"
https://arxiv.org/abs/1702.06204;A generic global Torelli theorem for certain Horikawa surfaces; Gregory Pearlstein,  Zheng Zhang;  Algebraic surfaces of general type with $q=0$, $p_g=2$ and $K^2=1$ were described by Enriques and then studied in more detail by Horikawa. In this paper we consider a $16$-dimensional family of special Horikawa surfaces which are certain bidouble covers of $\mathbb{P}^2$. The construction is motivated by that of special Kunev surfaces which are counterexamples for infinitesimal Torelli and generic global Torelli problem. The main result of the paper is a generic global Torelli theorem for special Horikawa surfaces. To prove the theorem, we relate the periods of special Horikawa surfaces to the periods of certain lattice polarized $K3$ surfaces using eigenperiod maps and then apply a Torelli type result proved by Laza. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.06213;Multiplicity, regularity and blow-spherical equivalence of complex  analytic sets; J. Edson Sampaio;  This paper is devoted to study multiplicity and regularity as well as to present some classifications of complex analytic sets. We present an equivalence for complex analytical sets, namely blow-spherical equivalence and we receive several applications with this new approach. For example, we reduce to homogeneous complex algebraic sets a version of Zariski's multiplicity conjecture in the case of blow-spherical homeomorphism, we give some partial answers to the Zariski's multiplicity conjecture, we show that a blow-spherical regular complex analytic set is smooth and we give a complete classification of complex analytic curves. ;"Algebraic Geometry (math.AG); Algebraic Topology (math.AT); Complex Variables (math.CV)"
https://arxiv.org/abs/1702.06218;Stable Betti numbers of (partial) toroidal compactifications of the  moduli space of abelian varieties; Samuel Grushevsky,  Klaus Hulek,  Orsola Tommasi;  We present an algorithm for explicitly computing the number of generators of the stable cohomology algebra of any rationally smooth partial toroidal compactification of ${\mathcal A}_g$, satisfying certain additivity and finiteness properties, in terms of the combinatorics of the corresponding toric fans. In particular the algorithm determines the stable cohomology of the matroidal partial compactification, in terms of simple regular matroids that are irreducible with respect to the 1-sum operation, and their automorphism groups. The algorithm also applies to compute the stable Betti numbers in close to top degree for the perfect cone toroidal compactification. This suggests the existence of an algebra structure on the stable cohomology of the perfect cone compactification in close to top degree. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.06252;Bridgeland stability conditions on surfaces with curves of negative  self-intersection; Rebecca Tramel;  Let $X$ be a smooth complex projective variety. In 2002, Bridgeland defined a notion of stability for the objects in $D^b(X)$, the bounded derived category of coherent sheaves on $X$, which generalized the notion of slope stability for vector bundles on curves. There are many nice connections between stability conditions on $X$ and the geometry of the variety. We construct new stability conditions for surfaces containing a curve $C$ whose self-intersection is negative. We show that these stability conditions lie on a wall of the geometric chamber of ${\rm Stab}(X)$, the stability manifold of $X$. We then construct the moduli space $M_{\sigma}(\mathcal{O}_X)$ of $\sigma$-semistable objects of class $[\mathcal{O}_X]$ in $K_0(X)$ after wall-crossing. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.06267;Bridgeland stability conditions on surfaces with curves of negative  self-intersection; Rebecca Tramel;  Let $X$ be a smooth complex projective variety. In 2002, Bridgeland defined a notion of stability for the objects in $D^b(X)$, the bounded derived category of coherent sheaves on $X$, which generalized the notion of slope stability for vector bundles on curves. There are many nice connections between stability conditions on $X$ and the geometry of the variety. We construct new stability conditions for surfaces containing a curve $C$ whose self-intersection is negative. We show that these stability conditions lie on a wall of the geometric chamber of ${\rm Stab}(X)$, the stability manifold of $X$. We then construct the moduli space $M_{\sigma}(\mathcal{O}_X)$ of $\sigma$-semistable objects of class $[\mathcal{O}_X]$ in $K_0(X)$ after wall-crossing. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.06395;Bridgeland stability conditions on surfaces with curves of negative  self-intersection; Rebecca Tramel;  Let $X$ be a smooth complex projective variety. In 2002, Bridgeland defined a notion of stability for the objects in $D^b(X)$, the bounded derived category of coherent sheaves on $X$, which generalized the notion of slope stability for vector bundles on curves. There are many nice connections between stability conditions on $X$ and the geometry of the variety. We construct new stability conditions for surfaces containing a curve $C$ whose self-intersection is negative. We show that these stability conditions lie on a wall of the geometric chamber of ${\rm Stab}(X)$, the stability manifold of $X$. We then construct the moduli space $M_{\sigma}(\mathcal{O}_X)$ of $\sigma$-semistable objects of class $[\mathcal{O}_X]$ in $K_0(X)$ after wall-crossing. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1702.06517;Bridgeland stability conditions on surfaces with curves of negative  self-intersection; Rebecca Tramel;  Let $X$ be a smooth complex projective variety. In 2002, Bridgeland defined a notion of stability for the objects in $D^b(X)$, the bounded derived category of coherent sheaves on $X$, which generalized the notion of slope stability for vector bundles on curves. There are many nice connections between stability conditions on $X$ and the geometry of the variety. We construct new stability conditions for surfaces containing a curve $C$ whose self-intersection is negative. We show that these stability conditions lie on a wall of the geometric chamber of ${\rm Stab}(X)$, the stability manifold of $X$. We then construct the moduli space $M_{\sigma}(\mathcal{O}_X)$ of $\sigma$-semistable objects of class $[\mathcal{O}_X]$ in $K_0(X)$ after wall-crossing. ;Algebraic Geometry (math.AG)
